2025-08-14 10:46:07 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:46:07 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:46:08 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:46:08 [TestNG-test-Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:46:09 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:46:09 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:46:09 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:46:10 [TestNG-test-Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:46:10 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:46:10 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-14 10:46:10 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-14 10:46:59 [main] WARN  org.testng.TestNG - Ignoring duplicate listener : com.testng.ReportsDemo
2025-08-14 10:46:59 [main] WARN  org.testng.TestNG - Ignoring duplicate listener : com.testng.ReportsDemo
2025-08-14 10:47:07 [TestNG-test-Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-14 10:47:07 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-14 10:47:08 [TestNG-test-Test-1] INFO  Utilities.BaseClass - User entered the pasword
